id,weight,payoutMultiplier
15049,33,0
15050,1,263.4
15051,32,0.73
15052,33,0
15053,32,0
15054,33,0
15055,1,1.65
15056,1,62.5
15057,32,0
15058,33,0
15059,33,0
15060,1,126.36
15061,32,0
15062,33,0
15063,1,497.64
15064,32,0
15065,33,0.16
15066,32,0.22
15067,1,1.2
15068,1,1.2
15069,1,2.28
15070,33,0
15071,32,0
15072,1,33.14
15073,33,0.48
15074,1,1.6
15075,32,0
15076,1,1.36
15077,33,0
15078,32,0
15079,33,0
15080,1,1.6
15081,32,0
15082,33,0
15083,32,0
15084,33,0
15085,1,114.29
15086,32,0.1
15087,33,0
15088,32,0.08
15089,33,0
15090,32,0.3
15091,1,133.94
15092,33,0
15093,32,0.19
15094,1,2.4
15095,33,0
15096,1,5.12
15097,32,0
15098,33,0
15099,32,0.1
15100,33,0
15101,32,0.08
15102,33,0
15103,32,0
15104,33,0.6
15105,1,2.24
15106,32,0
15107,33,0
15108,1,16.44
15109,32,0
15110,33,0
15111,1,1.8
15112,1,1.67
15113,32,0
15114,33,0.2
15115,1,3.36
15116,32,0
15117,33,0
15118,32,0
15119,1,1.6
15120,33,0.08
15121,1,1.92
15122,1,137.37
15123,1,1.5
15124,33,0.4
15125,32,0
15126,1,39.17
15127,1,3.6
15128,33,0.48
15129,32,0
15130,33,0
15131,32,0
15132,1,3.3
15133,33,0.25
15134,1,54.86
15135,32,0
15136,33,0.2
15137,1,1.54
15138,32,0.08
15139,33,0
15140,32,0
15141,1,386.41
15142,33,0
15143,32,0.24
15144,33,0
15145,32,0
15146,33,0
15147,32,0
15148,33,0.16
15149,1,1
15150,1,524.29
15151,1,2.4
15152,32,0.13
15153,33,0.4
15154,32,0.64
15155,33,0.18
15156,32,0
15157,1,1.6
15158,33,0
15159,32,0.14
15160,33,0
15161,1,1.7
15162,32,0
15163,33,0.19
15164,32,0
15165,33,0.08
15166,1,11.12
15167,32,0
15168,33,0
15169,32,0.06
15170,33,0.1
15171,32,0.61
15172,1,13.62
15173,33,0
15174,32,0.48
15175,1,51.79
15176,33,0
15177,32,0
15178,33,0
15179,32,0
15180,33,0
15181,32,0
15182,33,0
15183,33,0.4
15184,32,0
15185,33,0
15186,1,1.19
15187,32,0
15188,33,0
15189,32,0.22
15190,1,6.4
15191,33,0
15192,32,0.6
15193,33,0.66
15194,32,0.2
15195,33,0
15196,32,0.5
15197,33,0
15198,32,0.09
15199,33,0.34
15200,1,1.6
15201,32,0
15202,33,0.84
15203,32,0.18
15204,1,127.13
15205,33,0
15206,32,0
15207,1,4.11
15208,33,0
15209,32,0
15210,33,0.08
15211,32,0.72
15212,33,0
15213,32,0
15214,33,0.35
15215,32,0.16
15216,33,0
15217,32,0
15218,33,0
15219,32,0
15220,33,0
15221,32,0
15222,33,0
15223,32,0.24
15224,33,0
15225,32,0
15226,33,0.64
15227,32,0.85
15228,1,1.12
15229,33,0
15230,1,34.79
15231,32,0
15232,1,1.66
15233,33,0
15234,33,0.95
15235,32,0.48
15236,33,0
15237,32,0.64
15238,33,0.2
15239,32,0.19
15240,33,0
15241,1,109.68
15242,32,0.8
15243,1,123.04
15244,33,0
15245,32,0.6
15246,33,0
15247,32,0.96
15248,33,0.34
15249,32,0
15250,33,0
15251,32,0
15252,33,0.1
15253,32,0.86
15254,33,0
15255,1,395.58
15256,32,0.19
15257,33,0
15258,32,0
15259,33,0
15260,32,0
15261,33,0
15262,32,0.07
15263,33,0
15264,32,0
15265,33,0
15266,32,0.16
15267,1,1.6
15268,33,0
15269,32,0.22
15270,1,1.28
15271,1,1.12
15272,33,0
15273,32,0
15274,1,1.76
15275,1,2424.66
15276,1,56.04
15277,33,0
15278,32,0.56
15279,33,0.14
15280,1,1.87
15281,1,4
15282,32,0
15283,33,0
15284,32,0.54
15285,33,0
15286,32,0
15287,33,0.56
15288,1,141.5
15289,33,0
15290,32,0.22
15291,33,0
15292,1,842.43
15293,32,0
15294,33,0
15295,1,1.79
15296,32,0
15297,33,0
15298,32,0
15299,33,0
15300,32,0
15301,33,0.8
15302,1,311.36
15303,32,0
15304,33,0.32
15305,32,0.19
15306,33,0.18
15307,32,0
15308,33,0
15309,32,0
15310,33,0
15311,32,0
15312,33,0
15313,32,0
15314,33,0.24
15315,32,0
15316,1,5.12
15317,33,0.48
15318,32,0
15319,33,0
15320,1,8.56
15321,32,0.14
15322,33,0.64
15323,1,6.72
15324,32,0
15325,33,0
15326,1,1.44
15327,32,0
15328,33,0
15329,32,0.42
15330,1,1.44
15331,1,2.24
15332,33,0
15333,32,0.58
15334,33,0
15335,32,0
15336,33,0.4
15337,32,0.16
15338,1,2.4
15339,33,0
15340,32,0
15341,1,4.56
15342,33,0.16
15343,32,0
15344,33,0
15345,33,0.2
15346,32,0
15347,33,0.64
15348,32,0
15349,33,0.17
15350,32,0
15351,33,0
15352,32,0.22
15353,1,1.68
15354,33,0
15355,1,91.63
15356,32,0.48
15357,1,1.96
15358,1,1.65
15359,1,53.62
15360,33,0.08
15361,32,0.08
15362,33,0
15363,32,0
15364,1,2.24
15365,33,0.18
15366,32,0.42
15367,33,0
15368,32,0
15369,33,0.06
15370,32,0
15371,33,0
15372,32,0
15373,33,0
15374,32,0.13
15375,33,0
15376,32,0.24
15377,33,0
15378,32,0.38
15379,33,0
15380,32,0
15381,33,0
15382,32,0.48
15383,1,1.12
15384,33,0
15385,32,0
15386,1,1.2
15387,33,0
15388,32,0
15389,33,0.7
15390,32,0.13
15391,33,0.64
15392,32,0.6
15393,33,0
15394,1,776.51
15395,32,0
15396,33,0
15397,33,0.8
15398,32,0
15399,33,0
15400,32,0
15401,1,2.8
15402,33,0
15403,32,0.21
15404,33,0
15405,32,0.06
15406,33,0.09
15407,1,1.5
15408,32,0
15409,33,0.24
15410,32,0
15411,1,1.01
15412,33,0
15413,32,0.16
15414,33,0.5
15415,32,0.84
15416,1,1.4
15417,33,0
15418,32,0.48
15419,33,0.19
15420,32,0.08
15421,33,0.08
15422,32,0
15423,33,0
15424,1,851.18
15425,32,0.84
15426,33,0
15427,32,0.84
15428,33,0
15429,32,0
15430,33,0
15431,32,0
15432,33,0.77
15433,32,0
15434,33,0
15435,32,0.07
15436,1,0.97
15437,33,0
15438,32,0
15439,33,0.38
15440,32,0
15441,33,0.1
15442,32,0.32
15443,1,125.89
15444,33,0
15445,32,0.2
15446,33,0.87
15447,33,0
15448,32,0.25
15449,33,0
15450,1,11.2
15451,32,0
15452,33,0.14
15453,1,211.54
15454,1,2.4
15455,32,0
15456,33,0
15457,32,0
15458,1,114.42
15459,33,0
15460,32,0
15461,1,20.96
15462,33,0.7
15463,32,0.16
15464,1,50.17
15465,1,70.1
15466,33,0
15467,1,1.5
15468,32,0
15469,33,0
15470,32,0.24
15471,33,0
15472,1,431.97
15473,32,0
15474,33,0
15475,1,1.84
15476,1,9.1
15477,32,0
15478,1,2.8
15479,1,1.44
15480,33,0
15481,1,1.14
15482,32,0.6
15483,33,0
15484,32,0.25
15485,33,0
15486,32,0.09
15487,33,0
15488,32,0.4
15489,33,0.08
15490,32,0
15491,1,2.77
15492,33,0
15493,32,0
15494,33,0
15495,32,0
15496,33,0
15497,32,0.08
15498,1,226.19
15499,33,0.2
15500,1,77.7
15501,32,0
15502,1,1.08
15503,1,78.98
15504,33,0
15505,32,0.36
15506,33,0
15507,1,1.14
15508,32,0
15509,1,304.54
15510,1,1.59
15511,1,3.2
15512,33,0
15513,32,0
15514,33,0
15515,33,0
15516,32,0
15517,33,0
15518,1,1.79
15519,32,0
15520,1,1.44
15521,33,0
15522,32,0
15523,33,0
15524,32,0
15525,33,0
15526,32,0.96
15527,33,0.64
15528,1,4
15529,32,0.8
15530,33,0
15531,32,0.2
15532,33,0
15533,32,0.48
15534,33,0.2
15535,32,0.16
15536,1,1.89
15537,33,0.06
15538,32,0.44
15539,1,5.04
15540,33,0.24
15541,32,0
15542,1,293.08
15543,1,1.6
15544,33,0
15545,1,1.2
15546,32,0
15547,33,0
15548,32,0
15549,33,0
15550,32,0.2
15551,33,0.5
15552,32,0
15553,1,95.48
15554,33,0
15555,32,0.3
15556,33,0.4
15557,32,0.14
15558,33,0
15559,32,0
15560,33,0
15561,32,0
15562,33,0.14
15563,1,1.64
15564,32,0
15565,33,0
15566,32,0
15567,33,0
15568,33,0
15569,32,0
15570,33,0
15571,32,0
15572,33,0.5
15573,1,1.12
15574,32,0.24
15575,33,0.62
15576,32,0.2
15577,33,0.6
15578,1,1.28
15579,32,0.89
15580,33,0.16
15581,32,0.94
15582,33,0
15583,32,0
15584,33,0
15585,32,0
15586,1,123.94
15587,33,0
15588,1,179.42
15589,32,0
15590,33,0
15591,32,0
15592,33,0.38
15593,32,0.16
15594,33,0.8
15595,32,0.25
15596,33,0
15597,32,0
15598,33,0.26
15599,32,0
15600,1,3.82
15601,33,0
15602,32,0
15603,33,0
15604,32,0
15605,33,0
15606,32,0
15607,33,0.2
15608,32,0.24
15609,1,2.56
15610,33,0
15611,32,0
15612,1,1.2
15613,33,0
15614,32,0.18
15615,33,0.3
15616,32,0
15617,33,0.24
15618,32,0
15619,33,0
15620,33,0.1
15621,32,0.18
15622,1,1087.38
15623,33,0.35
15624,1,25.66
15625,32,0
15626,1,29.72
15627,33,0
15628,1,44.83
15629,32,0
15630,33,0.24
15631,32,0.86
15632,33,0
15633,32,0.29
15634,33,0
15635,32,0
15636,33,0.33
15637,32,0
15638,33,0
15639,32,0.96
15640,1,1146.2
15641,1,1.28
15642,33,0
15643,32,0
15644,33,0
15645,32,0.08
15646,33,0
15647,32,0
15648,1,86.93
15649,33,0.16
15650,1,1
15651,32,0
15652,33,0
15653,32,0
15654,33,0.24
15655,32,0.62
15656,33,0.58
15657,32,0
15658,33,0.1
15659,1,3.68
15660,32,0
15661,1,0.99
15662,1,1.9
15663,33,0
15664,32,0
15665,1,3.2
15666,1,19.44
15667,33,0
15668,1,23.04
15669,32,0
15670,33,0
15671,32,0
15672,33,0.35
15673,32,0
15674,33,0
15675,32,0.45
15676,33,0.28
15677,1,377.74
15678,33,0.14
15679,32,0
15680,33,0.2
15681,32,0.06
15682,33,0.29
15683,1,1.44
15684,32,0
15685,33,0
15686,1,2.74
15687,32,0
15688,33,0
15689,32,0
15690,33,0.48
15691,32,0.4
15692,33,0.16
15693,32,0.5
15694,33,0
15695,32,0
15696,33,0.5
15697,1,293.69
15698,32,0.07
15699,33,0.38
15700,1,101.65
15701,32,0.11
15702,33,0.4
15703,32,0.63
15704,33,0
15705,32,0
15706,33,0.13
15707,32,0.08
15708,33,0.14
15709,32,0
15710,1,1.5
15711,33,0.62
15712,32,0.42
15713,33,0.18
15714,32,0
15715,33,0
15716,1,1.8
15717,1,66.44
15718,32,0.4
15719,33,0.08
15720,32,0
15721,33,0
15722,32,0
15723,33,0
15724,32,0
15725,33,0
15726,32,0
15727,1,3.6
15728,33,0.45
15729,33,0
15730,1,1.55
15731,1,41.11
15732,1,516.43
15733,32,0.12
15734,33,0
15735,32,0.14
15736,33,0
15737,32,0
15738,33,0
15739,32,0.12
15740,33,0
15741,32,0
15742,33,0
15743,32,0.38
15744,33,0.16
15745,32,0
15746,33,0
15747,32,0.21
15748,33,0
15749,1,5.12
15750,32,0.4
15751,33,0.5
15752,32,0.1
15753,33,0
15754,1,2.14
15755,32,0.13
15756,33,0.34
15757,32,0.24
15758,33,0.22
15759,32,0
15760,33,0
15761,32,0
15762,1,126.36
15763,33,0.16
15764,32,0
15765,33,0.58
15766,32,0
15767,33,0
15768,32,0
15769,33,0
15770,1,5.6
15771,32,0
15772,33,0.34
15773,1,19.2
15774,32,0
15775,33,0.07
15776,32,0
15777,33,0
15778,1,1.44
15779,1,1.6
15780,32,0
15781,1,1.6
15782,33,0
15783,32,0
15784,33,0
15785,33,0.32
15786,1,327.22
15787,32,0.8
15788,1,136.17
15789,33,0.46
15790,32,0
15791,33,0
15792,32,0.3
15793,33,0
15794,32,0
15795,33,0
15796,32,0.08
15797,1,1
15798,33,0.78
15799,32,0
15800,33,0
15801,32,0.16
15802,1,158.22
15803,33,0
15804,32,0.3
15805,33,0
15806,32,0.5
15807,33,0
15808,32,0
15809,33,0.86
15810,32,0
15811,1,6.88
15812,33,0
15813,32,0
15814,1,602.13
15815,33,0
15816,32,0
15817,1,1377.89
15818,33,0
15819,1,3.2
15820,32,0.13
15821,33,0
15822,32,0
15823,33,0
15824,32,0
15825,33,0
15826,1,907.74
15827,32,0
15828,1,1.66
15829,33,0
15830,32,0
15831,33,0.8
15832,32,0
15833,1,255.25
15834,33,0.32
15835,32,0
15836,33,0
15837,32,0
15838,33,0
15839,33,0.3
15840,32,0
15841,33,0.19
15842,1,74.79
15843,32,0
15844,33,0.48
15845,32,0
15846,33,0
15847,32,0
15848,33,0
15849,32,0
15850,33,0.28
15851,1,1.74
15852,32,0.5
15853,33,0.22
15854,32,0.18
15855,33,0
15856,32,0
15857,33,0
15858,32,0.09
15859,33,0
15860,32,0
15861,33,0
15862,32,0
15863,33,0
15864,1,311.65
15865,32,0
15866,33,0
15867,32,0.12
15868,33,0.09
15869,32,0.08
15870,1,2.4
15871,33,0
15872,32,0
15873,33,0
15874,32,0
15875,33,0
15876,1,2
15877,1,5.59
15878,32,0
15879,33,0
15880,1,77.35
15881,32,0.16
15882,33,0
15883,32,0.88
15884,33,0
15885,1,1.44
15886,32,0
15887,33,0.06
15888,32,0
15889,1,133.18
15890,33,0
15891,1,71.04
15892,33,0.33
15893,32,0.24
15894,33,0
15895,32,0
15896,33,0
15897,32,0
15898,33,0
15899,32,0
15900,1,1.2
15901,33,0.16
15902,1,53.9
15903,32,0.54
15904,33,0.14
15905,32,0
15906,33,0
15907,32,0
15908,33,0
15909,32,0
15910,1,1.76
15911,33,0.09
15912,32,0.32
15913,33,0.2
15914,1,43.73
15915,32,0
15916,33,0
15917,1,7.21
15918,32,0
15919,33,0
15920,32,0
15921,33,0
15922,32,0
15923,33,0.35
15924,32,0
15925,33,0
15926,32,0
15927,33,0
15928,32,0
15929,33,0.5
15930,1,152.04
15931,32,0
15932,1,138.41
15933,33,0
15934,32,0
15935,1,1.55
15936,33,0
15937,32,0
15938,1,2
15939,33,0
15940,32,0.42
15941,1,1.68
15942,33,0
15943,32,0
15944,33,0
15945,32,0.26
15946,33,0
15947,1,68.06
15948,33,0
15949,32,0
15950,1,1.16
15951,1,3.68
15952,33,0
15953,32,0
15954,33,0.48
15955,32,0.13
15956,33,0
15957,32,0
15958,33,0
15959,1,245.19
15960,32,0
15961,33,0
15962,32,0.25
15963,33,0
15964,32,0
15965,33,0
15966,32,0.08
15967,33,0.3
15968,32,0
15969,33,0
15970,1,5.6
15971,1,87.73
15972,32,0
15973,33,0.1
15974,32,0
15975,33,0
15976,32,0.13
15977,33,0.96
15978,1,4.29
15979,1,1.44
15980,32,0.06
15981,33,0.26
15982,1,1.8
15983,32,0
15984,33,0
15985,32,0.2
15986,33,0.42
15987,1,4.8
15988,32,0
15989,33,0.15
15990,32,0
15991,33,0
15992,32,0
15993,1,1.82
15994,33,0.21
15995,32,0
15996,33,0
15997,32,0
15998,33,0
15999,1,505.83
16000,32,0
16001,33,0.08
16002,1,1.28
16003,33,0
16004,32,0.35
16005,33,0.13
16006,32,0.08
16007,33,0
16008,32,0.92
16009,33,0.1
16010,32,0.35
16011,33,0.08
16012,1,10.53
16013,1,28.13
16014,1,1.28
16015,32,0
16016,33,0.64
16017,32,0
16018,33,0.96
16019,32,0
16020,1,1.44
16021,33,0.08
16022,32,0
16023,33,0.53
16024,32,0.19
16025,33,0.75
16026,1,82.49
16027,32,0
16028,1,28.89
16029,1,2
16030,33,0
16031,1,1.4
16032,32,0.38
16033,33,0
16034,32,0
16035,33,0.6
16036,1,172.69
16037,32,0.1
16038,33,0
16039,32,0
16040,33,0.61
16041,32,0.4
16042,1,217.73
16043,33,0.27
16044,32,0.25
16045,33,0
16046,32,0
16047,33,0
16048,32,0
16049,33,0.24
16050,1,173.75
16051,1,1
16052,32,0
16053,33,0
16054,32,0
16055,33,0.22
16056,32,0
16057,33,0
16058,32,0.14
16059,1,69.25
16060,33,0
16061,33,0
16062,32,0
16063,33,0.36
16064,32,0.06
16065,1,120.05
16066,33,0
16067,32,0
16068,1,1.44
16069,33,0
16070,32,0
16071,33,0
16072,32,0.91
16073,33,0.18
16074,32,0
16075,33,0
16076,32,0.4
16077,33,0
16078,32,0.5
16079,33,0
16080,32,0.22
16081,1,2.15
16082,33,0.08
16083,32,0
16084,33,0.35
16085,32,0.12
16086,1,2.25
16087,33,0
16088,32,0
16089,33,0.2
16090,32,0
16091,1,6
16092,1,245.9
16093,33,0
16094,32,0.67
16095,33,0.19
16096,1,189.46
16097,1,1.68
16098,32,0
16099,33,0.36
16100,1,1.92
16101,1,46.4
16102,1,572.88
16103,32,0
16104,1,2
16105,33,0
16106,1,6.8
16107,32,0
16108,1,1.18
16109,33,0.22
16110,32,0
16111,1,1.78
16112,33,0
16113,32,0
16114,1,1
16115,33,0
16116,32,0.2
16117,1,31.36
16118,33,0
16119,32,0.28
16120,33,0
16121,33,0
16122,32,0
16123,33,0
16124,32,0.5
16125,1,1.2
16126,33,0
16127,32,0.18
16128,33,0
16129,1,47.12
16130,32,0
16131,33,0
16132,32,0
16133,33,0.13
16134,32,0
16135,33,0.3
16136,1,1.86
16137,32,0.56
16138,1,50.88
16139,33,0
16140,32,0
16141,33,0.48
16142,32,0.7
16143,1,2.11
16144,33,0
16145,32,0
16146,33,0
16147,1,5.06
16148,32,0.28
16149,1,191.28
16150,33,0
16151,1,3.2
16152,1,1.68
16153,32,0.4
16154,33,0.72
16155,1,5.44
16156,1,468.62
16157,32,0.5
16158,33,0
16159,32,0
16160,33,0.29
16161,32,0.56
16162,33,0
16163,32,0.88
16164,1,7.71
16165,1,0.99
16166,33,0
16167,32,0.4
16168,33,0.2
16169,1,84.98
16170,32,0
16171,33,0
16172,1,15.51
16173,32,0.18
16174,33,0.13
16175,32,0.12
16176,1,380.76
16177,33,0.13
16178,1,9
16179,32,0.56
16180,33,0
16181,33,0
16182,32,0.06
16183,33,0.64
16184,32,0
16185,33,0
16186,32,0
16187,1,1.18
16188,1,1.13
16189,33,0
16190,1,1.96
16191,32,0
16192,33,0.22
16193,32,0.35
16194,33,0.38
16195,32,0
16196,33,0
16197,32,0
16198,33,0
16199,32,0.18
16200,1,4.48
16201,1,7.2
16202,33,0
16203,1,1.06
16204,32,0
16205,33,0.08
16206,32,0.13
16207,1,2
16208,33,0.8
16209,1,212.11
16210,1,2
16211,32,0
16212,33,0
16213,32,0
16214,33,0
16215,32,0.4
16216,33,0
16217,32,0.29
16218,33,0
16219,32,0
16220,33,0.22
16221,32,0
16222,33,0
16223,32,0
16224,33,0.96
16225,32,0
16226,33,0
16227,1,2.56
16228,32,0
16229,33,0
16230,1,1.44
16231,32,0
16232,33,0.4
16233,32,0.3
16234,33,0
16235,1,31.56
16236,32,0.84
16237,33,0
16238,33,0
16239,32,0
16240,33,0
16241,1,103.8
16242,32,0.44
16243,33,0
16244,32,0
16245,33,0
16246,32,0
16247,33,0
16248,32,0.6
16249,33,0
16250,32,0
16251,33,0
16252,32,0
16253,1,4.34
16254,1,3.36
16255,1,3
16256,33,0
16257,32,0
16258,33,0
16259,32,0
16260,33,0
16261,32,0.24
16262,33,0.35
16263,1,121.01
16264,32,0.9
16265,33,0.13
16266,32,0.44
16267,1,2.4
16268,1,1.19
16269,33,0
16270,32,0.1
16271,33,0
16272,32,0.13
16273,33,0
16274,32,0
16275,1,1.28
16276,33,0.72
16277,32,0.24
16278,33,0.42
16279,1,67.21
16280,32,0
16281,33,0.4
16282,32,0
16283,33,0
16284,32,0.22
16285,33,0
16286,32,0
16287,33,0
16288,32,0.32
16289,33,0
16290,33,0
16291,32,0
16292,33,0.32
16293,32,0.16
16294,33,0
16295,32,0
16296,1,2.16
16297,33,0
16298,32,0.7
16299,33,0
16300,32,0
16301,33,0
16302,32,0
16303,33,0.18
16304,32,0
16305,1,2.25
16306,1,1.24
16307,33,0.21
16308,32,0
16309,33,0
16310,32,0
16311,33,0
16312,32,0.24
16313,1,2.04
16314,33,0
16315,32,0.3
16316,1,1.8
16317,33,0.48
16318,32,0.19
16319,33,0
16320,1,0.98
16321,32,0
16322,1,11.72
16323,33,0
16324,32,0
16325,33,0
16326,32,0
16327,33,0
16328,32,0.5
16329,33,0
16330,32,0
16331,33,0
16332,1,425.53
16333,32,0
16334,33,0.18
16335,32,0
16336,33,0
16337,32,0.13
16338,1,1.12
16339,1,152.07
16340,33,0.16
16341,32,0.8
16342,33,0
16343,33,0
16344,1,545.05
16345,32,0
16346,33,0
16347,32,0
16348,33,0
16349,32,0
16350,33,0.12
16351,32,0.13
16352,33,0
16353,32,0.71
16354,1,13.87
16355,33,0
16356,1,485.8
16357,32,0.4
16358,33,0
16359,32,0
16360,33,0.2
16361,32,0
16362,33,0
16363,32,0.13
16364,33,0
16365,32,0
16366,1,85.9
16367,33,0.22
16368,1,1.2
16369,32,0.2
16370,33,0
16371,32,0
16372,33,0.96
16373,1,16.3
16374,32,0
16375,33,0
16376,32,0
16377,33,0.52
16378,1,197.01
16379,32,0.42
16380,33,0
16381,32,0.16
16382,33,0
16383,32,0.8
16384,33,0.19
16385,32,0.09
16386,33,0.7
16387,32,0
16388,33,0
16389,32,0
16390,1,2
16391,1,2.72
16392,1,2.69
16393,33,0.2
16394,32,0
16395,1,585.77
16396,33,0
16397,32,0
16398,33,0
16399,33,0
16400,1,1.29
16401,32,0.48
16402,1,1.68
16403,33,0
16404,1,583.32
16405,32,0
16406,33,0
16407,32,0.6
16408,33,0.8
16409,1,2.88
16410,1,1.66
16411,32,0.26
16412,33,0.08
16413,32,0.13
16414,33,0
16415,1,90.87
16416,32,0
16417,33,0
16418,32,0.6
16419,33,0.32
16420,32,0.18
16421,33,0.08
16422,32,0
16423,1,4.96
16424,33,0
16425,32,0
16426,33,0.58
16427,32,0
16428,33,0
16429,32,0.3
16430,33,0.46
16431,32,0
16432,33,0
16433,32,0
16434,1,52.15
16435,33,0
16436,32,0.32
16437,33,0.42
16438,32,0
16439,33,0
16440,1,1.09
16441,32,0.26
16442,33,0.13
16443,1,1.87
16444,32,0.13
16445,33,0.07
16446,32,0
16447,33,0
16448,32,0.62
16449,33,0.29
16450,32,0
16451,1,323.59
16452,33,0
16453,33,0
16454,32,0.92
16455,33,0
16456,32,0.58
16457,1,482.86
16458,33,0
16459,32,0
16460,33,0
16461,1,4.54
16462,32,0.64
16463,33,0
16464,32,0
16465,1,8.82
16466,33,0
16467,32,0
16468,33,0.46
16469,1,13.92
16470,32,0
16471,33,0
16472,32,0
16473,33,0
16474,1,1
16475,32,0
16476,33,0.14
16477,32,0.12
16478,1,29.96
16479,33,0.18
16480,32,0.64
16481,33,0
16482,32,0
16483,33,0
16484,32,0.14
16485,33,0
16486,32,0
16487,33,0.59
16488,32,0
16489,33,0
16490,1,126.79
16491,1,1.1
16492,32,0
16493,33,0
16494,32,0.55
16495,1,2.5
16496,1,1.35
16497,33,0.46
16498,32,0.7
16499,33,0.1
16500,32,0
16501,1,1.95
16502,33,0.1
16503,32,0.8
16504,33,0
16505,32,0
16506,1,415.64
16507,33,0.36
16508,33,0
16509,1,1.69
16510,32,0
16511,1,5.93
16512,1,1.36
16513,33,0
16514,1,1.44
16515,32,0
16516,33,0
16517,32,0.16
16518,33,0
16519,32,0.07
16520,33,0
16521,32,0
16522,33,0.11
16523,32,0.8
16524,1,1.12
16525,1,625.23
16526,33,0.68
16527,32,0
16528,33,0
16529,32,0.24
16530,33,0.38
16531,32,0
16532,33,0
16533,32,0.72
16534,33,0.24
16535,32,0.27
16536,33,0
16537,1,190.87
16538,1,46.61
16539,32,0
16540,33,0.16
16541,32,0.08
16542,33,0
16543,32,0.29
16544,33,0.06
16545,32,0.42
16546,33,0
16547,32,0
16548,1,4.48
16549,33,0.92
16550,32,0
16551,1,1.76
16552,1,2.32
16553,1,1.18
16554,1,286.72
16555,33,0
16556,32,0
16557,33,0
16558,32,0
16559,33,0
16560,32,0
16561,33,0
16562,1,1.36
16563,1,52.58
16564,32,0
16565,33,0.06
16566,32,0.24
16567,33,0
16568,33,0
16569,32,0
16570,33,0
16571,32,0.21
16572,33,0
16573,1,1.78
16574,1,144.76
16575,32,0
16576,33,0
16577,1,1.12
16578,32,0.36
16579,33,0
16580,32,0.29
16581,33,0
16582,32,0.08
16583,1,1
16584,1,1.28
16585,1,5.6
16586,33,0.17
16587,32,0.8
16588,33,0
16589,32,0.96
16590,33,0.22
16591,1,2.88
16592,32,0
16593,33,0.08
16594,32,0
16595,33,0.24
16596,32,0
16597,1,103.9
16598,33,0
16599,32,0.5
16600,33,0
16601,32,0
16602,33,0.25
16603,32,0.12
16604,33,0
16605,32,0.09
16606,33,0
16607,32,0
16608,33,0.07
16609,32,0.85
16610,33,0.48
16611,32,0
16612,33,0.7
16613,32,0
16614,33,0
16615,32,0.32
16616,33,0
16617,32,0.3
16618,33,0
16619,33,0.59
16620,32,0
16621,33,0
16622,32,0.18
16623,33,0.67
16624,32,0
16625,33,0
16626,1,1.12
16627,32,0
16628,33,0
16629,32,0
16630,1,3.2
16631,33,0
16632,32,0.7
16633,33,0
16634,1,125.27
16635,32,0
16636,33,0.3
16637,1,722.74
16638,32,0
16639,1,7.22
16640,33,0
16641,32,0
16642,33,0
16643,1,6.16
16644,32,0.18
16645,33,0.6
16646,1,70.38
16647,32,0
16648,33,0.96
16649,32,0
16650,33,0.8
16651,32,0
16652,33,0.38
16653,32,0
16654,1,2
16655,33,0
16656,32,0
16657,1,0.98
16658,33,0
16659,1,1.2
16660,32,0.4
16661,33,0.68
16662,32,0
16663,33,0
16664,1,390
16665,32,0.08
16666,1,1.44
16667,33,0
16668,32,0
16669,33,0
16670,1,1.92
16671,32,0
16672,33,0
16673,32,0
16674,33,0
16675,1,9.84
16676,32,0
16677,33,0
16678,33,0
16679,32,0.12
16680,33,0
16681,32,0.24
16682,1,1.08
16683,33,0.67
16684,32,0
16685,1,92.39
16686,33,0.48
16687,32,0
16688,33,0
16689,1,1.6
16690,32,0.56
16691,1,110.52
16692,33,0
16693,32,0
16694,1,1.7
16695,33,0.23
16696,32,0.8
16697,33,0.38
16698,32,0.2
16699,33,0
16700,32,0.36
16701,33,0
16702,1,156.32
16703,32,0.19
16704,33,0.12
16705,32,0
16706,33,0
16707,32,0
16708,33,0
16709,32,0
16710,33,0
16711,32,0
16712,33,0.13
16713,1,731.31
16714,32,0.08
16715,1,1.12
16716,33,0
16717,32,0
16718,1,577.34
16719,33,0.2
16720,32,0
16721,33,0
16722,1,1.7
16723,32,0
16724,33,0
16725,1,319.9
16726,32,0
16727,33,0
16728,32,0.83
16729,33,0.55
16730,32,0
16731,33,0
16732,1,5.87
16733,33,0
16734,32,0.42
16735,33,0
16736,32,0.13
16737,33,0
16738,32,0
16739,33,0
16740,32,0
16741,33,0.4
16742,1,3.6
16743,32,0
16744,33,0
16745,32,0
16746,33,0
16747,32,0.38
16748,33,0
16749,1,1.12
16750,1,61.13
16751,32,0
16752,33,0.5
16753,32,0.26
16754,1,583.93
16755,33,0.1
16756,32,0
16757,1,1.28
16758,33,0
16759,1,92.69
16760,32,0.2
16761,33,0
16762,1,985.5
16763,32,0
16764,33,0.18
16765,32,0
16766,33,0
16767,32,0
16768,33,0
16769,32,0.3
16770,33,0
16771,32,0.16
16772,1,5.72
16773,33,0
16774,32,0
16775,1,1178.72
16776,33,0
16777,32,0.71
16778,33,0
16779,32,0
16780,33,0
16781,32,0
16782,1,2.18
16783,1,1.65
16784,33,0
16785,32,0.14
16786,1,432.41
16787,33,0
16788,33,0
16789,32,0
16790,33,0.14
16791,1,2.67
16792,32,0
16793,33,0
16794,32,0
